tag,method,topology,scheme,nodes,cycles,gossip_k,lambda_reg,seed,node,n_local,test_acc,hinge_loss,duality_gap,consensus_err,comm_bytes,components
rcv1,cocoa_plus,random_kout,iid,10,30,1,0.0001,42,5,1600,0.94875,0.14115019303984166,-0.18696718055730244,11.406281329005278,5668320,2
rcv1,cocoa_plus,random_kout,iid,10,30,1,0.0001,42,6,1600,0.94925,0.16945664115103598,-0.09623640019836177,11.406281329005278,5668320,2
rcv1,cocoa_plus,random_kout,iid,10,30,1,0.0001,42,7,1600,0.94925,0.1551152628991806,-0.19622855753093998,11.406281329005278,5668320,2
rcv1,cocoa_plus,random_kout,iid,10,30,1,0.0001,42,8,1600,0.954,0.16811047622442443,-0.09120457465005083,11.406281329005278,5668320,2
rcv1,cocoa_plus,random_kout,iid,10,30,1,0.0001,42,9,1600,0.954,0.12556272838852242,-0.042964214886865526,11.406281329005278,5668320,2
rcv1,cocoa_plus,random_kout,label_skew,10,30,1,0.0001,42,0,1544,0.877,0.10692648292882355,-0.04469159927955922,8.56052834877768,5668320,2
rcv1,cocoa_plus,random_kout,label_skew,10,30,1,0.0001,42,1,1656,0.81975,0.07724614825356373,-0.06703141140686088,8.56052834877768,5668320,2
rcv1,cocoa_plus,random_kout,label_skew,10,30,1,0.0001,42,2,1544,0.916,0.11347726450297388,-0.023505204285618142,8.56052834877768,5668320,2
rcv1,cocoa_plus,random_kout,label_skew,10,30,1,0.0001,42,3,1656,0.75,0.09138427883607565,-0.0426943894399897,8.56052834877768,5668320,2
rcv1,cocoa_plus,random_kout,label_skew,10,30,1,0.0001,42,4,1544,0.90025,0.11929901790069346,0.005291049704960332,8.56052834877768,5668320,2
rcv1,cocoa_plus,random_kout,label_skew,10,30,1,0.0001,42,5,1656,0.56775,0.048831334246503294,-0.06786021092051307,8.56052834877768,5668320,2
rcv1,cocoa_plus,random_kout,label_skew,10,30,1,0.0001,42,6,1544,0.48475,0.016923794692655026,-0.024313040011702137,8.56052834877768,5668320,2
rcv1,cocoa_plus,random_kout,label_skew,10,30,1,0.0001,42,7,1656,0.52975,0.03340033645521464,-0.07408105415922384,8.56052834877768,5668320,2
rcv1,cocoa_plus,random_kout,label_skew,10,30,1,0.0001,42,8,1544,0.544,0.043850788797873644,-0.05912716701839292,8.56052834877768,5668320,2
rcv1,cocoa_plus,random_kout,label_skew,10,30,1,0.0001,42,9,1656,0.55275,0.04169070180936163,-0.05652190053773953,8.56052834877768,5668320,2
rcv1,fdr_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,0,2783,0.89025,0.8824900209511605,nan,1.208067289418526,5668320,2
rcv1,fdr_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,1,2955,0.88425,0.9144695182045796,nan,1.208067289418526,5668320,2
rcv1,fdr_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,2,1718,0.51625,0.8989694405402339,nan,1.208067289418526,5668320,2
rcv1,fdr_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,3,2887,0.897,0.9089087795917932,nan,1.208067289418526,5668320,2
rcv1,fdr_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,4,196,0.923,0.9374667970572653,nan,1.208067289418526,5668320,2
rcv1,fdr_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,5,1,0.50725,9.634531585822614e-05,nan,1.208067289418526,5668320,2
rcv1,fdr_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,6,1700,0.522,0.8483522582692162,nan,1.208067289418526,5668320,2
rcv1,fdr_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,7,2722,0.52025,0.7289729730775887,nan,1.208067289418526,5668320,2
rcv1,fdr_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,8,454,0.52575,0.712604238130626,nan,1.208067289418526,5668320,2
rcv1,fdr_svm,random_kout,dirichlet_0.3,10,30,1,0.0001,42,9,584,0.52175,0.6927150286253232,nan,1.208067289418526,5668320,2
rcv1,fdr_svm,random_kout,iid,10,30,1,0.0001,42,0,1600,0.91475,0.9068221712128007,nan,0.3493086986218038,5668320,2
rcv1,fdr_svm,random_kout,iid,10,30,1,0.0001,42,1,1600,0.916,0.9055731433610543,nan,0.3493086986218038,5668320,2
rcv1,fdr_svm,random_kout,iid,10,30,1,0.0001,42,2,1600,0.9235,0.9077473390096307,nan,0.3493086986218038,5668320,2
rcv1,fdr_svm,random_kout,iid,10,30,1,0.0001,42,3,1600,0.92175,0.9082812246373433,nan,0.3493086986218038,5668320,2
rcv1,fdr_svm,random_kout,iid,10,30,1,0.0001,42,4,1600,0.91975,0.9081662752063511,nan,0.3493086986218038,5668320,2
rcv1,fdr_svm,random_kout,iid,10,30,1,0.0001,42,5,1600,0.92,0.9027165491265441,nan,0.3493086986218038,5668320,2
rcv1,fdr_svm,random_kout,iid,10,30,1,0.0001,42,6,1600,0.91675,0.9028244723289173,nan,0.3493086986218038,5668320,2
rcv1,fdr_svm,random_kout,iid,10,30,1,0.0001,42,7,1600,0.9245,0.9026457213106974,nan,0.3493086986218038,5668320,2
rcv1,fdr_svm,random_kout,iid,10,30,1,0.0001,42,8,1600,0.91925,0.9029919165330412,nan,0.3493086986218038,5668320,2
rcv1,fdr_svm,random_kout,iid,10,30,1,0.0001,42,9,1600,0.91625,0.9043521583572978,nan,0.3493086986218038,5668320,2
rcv1,fdr_svm,random_kout,label_skew,10,30,1,0.0001,42,0,1544,0.566,1.0709921663001567,nan,0.9378028460633823,5668320,2
rcv1,fdr_svm,random_kout,label_skew,10,30,1,0.0001,42,1,1656,0.636,0.7772655995095687,nan,0.9378028460633823,5668320,2
rcv1,fdr_svm,random_kout,label_skew,10,30,1,0.0001,42,2,1544,0.532,1.1103119690204728,nan,0.9378028460633823,5668320,2
rcv1,fdr_svm,random_kout,label_skew,10,30,1,0.0001,42,3,1656,0.57525,0.7482812256944139,nan,0.9378028460633823,5668320,2
rcv1,fdr_svm,random_kout,label_skew,10,30,1,0.0001,42,4,1544,0.59525,1.0646489468356088,nan,0.9378028460633823,5668320,2
rcv1,fdr_svm,random_kout,label_skew,10,30,1,0.0001,42,5,1656,0.53,0.7036555154442,nan,0.9378028460633823,5668320,2
