tag,method,topology,scheme,nodes,cycles,gossip_k,lambda_reg,seed,node,n_local,test_acc,hinge_loss,duality_gap,consensus_err,comm_bytes,components
covtype,cocoa,ring,label_skew,10,100,1,0.01,42,0,4109,0.5604,0.5434475613952281,0.4343894457998295,0.22879375135768645,21600,1
covtype,cocoa,ring,label_skew,10,100,1,0.01,42,1,3892,0.6845,0.809048039454541,0.7017655975529853,0.22879375135768645,21600,1
covtype,cocoa,ring,label_skew,10,100,1,0.01,42,2,4109,0.6291,0.7506837753500502,0.692130164729801,0.22879375135768645,21600,1
covtype,cocoa,ring,label_skew,10,100,1,0.01,42,3,3892,0.626,0.8770812008441209,0.7872734668459861,0.22879375135768645,21600,1
covtype,cocoa,ring,label_skew,10,100,1,0.01,42,4,4108,0.6199,1.0600433709599377,0.9816064825113127,0.22879375135768645,21600,1
covtype,cocoa,ring,label_skew,10,100,1,0.01,42,5,3892,0.626,0.8212269252055945,0.7454340927416682,0.22879375135768645,21600,1
covtype,cocoa,ring,label_skew,10,100,1,0.01,42,6,4108,0.5975,0.9607315951983031,0.9101267025457123,0.22879375135768645,21600,1
covtype,cocoa,ring,label_skew,10,100,1,0.01,42,7,3891,0.6273,0.965548903908009,0.89242417403069,0.22879375135768645,21600,1
covtype,cocoa,ring,label_skew,10,100,1,0.01,42,8,4108,0.6304,0.7154541736865723,0.6399946041238687,0.22879375135768645,21600,1
covtype,cocoa,ring,label_skew,10,100,1,0.01,42,9,3891,0.5511,0.40524418939173706,0.2924109180383249,0.22879375135768645,21600,1
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,0,111,0.5159,0.0,nan,0.7080928105306301,21600,1
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,1,2160,0.4841,0.01858920895551404,nan,0.7080928105306301,21600,1
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,2,11171,0.4841,0.026933056752291015,nan,0.7080928105306301,21600,1
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,3,110,0.5159,0.10521852899230603,nan,0.7080928105306301,21600,1
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,4,4214,0.5159,2.1228644359448037,nan,0.7080928105306301,21600,1
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,5,1,0.5159,0.0,nan,0.7080928105306301,21600,1
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,6,302,0.4841,2.3127746183999673,nan,0.7080928105306301,21600,1
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,7,16592,0.5159,0.00017075626348804488,nan,0.7080928105306301,21600,1
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,8,1060,0.5159,0.7303985400106815,nan,0.7080928105306301,21600,1
covtype,fdr_svm,full,dirichlet_0.1,10,100,1,0.01,42,9,4279,0.5159,0.7447543245388368,nan,0.7080928105306301,21600,1
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,0,746,0.5159,0.0,nan,0.5762464290178456,21600,1
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,1,3023,0.4901,0.26606066304707854,nan,0.5762464290178456,21600,1
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,2,6249,0.5029,0.047600977597369316,nan,0.5762464290178456,21600,1
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,3,1084,0.5159,0.676103495667877,nan,0.5762464290178456,21600,1
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,4,4177,0.5175,1.2718947670735687,nan,0.5762464290178456,21600,1
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,5,301,0.5159,1.7169379858276386,nan,0.5762464290178456,21600,1
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,6,10200,0.5159,0.04280286545079243,nan,0.5762464290178456,21600,1
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,7,4364,0.5159,0.14571445116107667,nan,0.5762464290178456,21600,1
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,8,3745,0.5159,1.3699762714272903,nan,0.5762464290178456,21600,1
covtype,fdr_svm,full,dirichlet_0.3,10,100,1,0.01,42,9,6111,0.5406,0.67960433368674,nan,0.5762464290178456,21600,1
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,0,4326,0.516,0.4160173117122658,nan,0.5032680852100605,21600,1
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,1,2902,0.5159,0.29173767075589985,nan,0.5032680852100605,21600,1
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,2,4488,0.6631,0.8554112650378294,nan,0.5032680852100605,21600,1
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,3,793,0.5145,0.38740808663896253,nan,0.5032680852100605,21600,1
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,4,1582,0.5159,1.4150402516686056,nan,0.5032680852100605,21600,1
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,5,3208,0.6469,0.6991922209498161,nan,0.5032680852100605,21600,1
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,6,6003,0.5448,0.6570745144308007,nan,0.5032680852100605,21600,1
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,7,6151,0.5159,0.33252399396022553,nan,0.5032680852100605,21600,1
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,8,3352,0.5998,0.5309942967901297,nan,0.5032680852100605,21600,1
covtype,fdr_svm,full,dirichlet_1.0,10,100,1,0.01,42,9,7195,0.5462,0.6201843310652331,nan,0.5032680852100605,21600,1
covtype,fdr_svm,full,iid,10,100,1,0.01,42,0,4000,0.6642,0.7387739020806742,nan,0.18858007932473736,21600,1
covtype,fdr_svm,full,iid,10,100,1,0.01,42,1,4000,0.6873,0.760496190279418,nan,0.18858007932473736,21600,1
covtype,fdr_svm,full,iid,10,100,1,0.01,42,2,4000,0.6822,0.7305690528997852,nan,0.18858007932473736,21600,1
covtype,fdr_svm,full,iid,10,100,1,0.01,42,3,4000,0.674,0.7659415449668259,nan,0.18858007932473736,21600,1
covtype,fdr_svm,full,iid,10,100,1,0.01,42,4,4000,0.6942,0.7422235720936774,nan,0.18858007932473736,21600,1
covtype,fdr_svm,full,iid,10,100,1,0.01,42,5,4000,0.6763,0.7287163200047617,nan,0.18858007932473736,21600,1
covtype,fdr_svm,full,iid,10,100,1,0.01,42,6,4000,0.6568,0.7497557145134204,nan,0.18858007932473736,21600,1
covtype,fdr_svm,full,iid,10,100,1,0.01,42,7,4000,0.6758,0.7372391460616096,nan,0.18858007932473736,21600,1
covtype,fdr_svm,full,iid,10,100,1,0.01,42,8,4000,0.6899,0.7355249128074094,nan,0.18858007932473736,21600,1
covtype,fdr_svm,full,iid,10,100,1,0.01,42,9,4000,0.689,0.7029862546825121,nan,0.18858007932473736,21600,1
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,0,4109,0.5159,0.0,nan,1.019998571619977,21600,1
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,1,3892,0.4841,0.0,nan,1.019998571619977,21600,1
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,2,4109,0.6305,0.5585927888694626,nan,1.019998571619977,21600,1
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,3,3892,0.4841,0.0,nan,1.019998571619977,21600,1
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,4,4108,0.63,0.5651868057511171,nan,1.019998571619977,21600,1
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,5,3892,0.4841,1.8277732983284462e-05,nan,1.019998571619977,21600,1
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,6,4108,0.5159,0.0,nan,1.019998571619977,21600,1
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,7,3891,0.6208,0.6284980746729568,nan,1.019998571619977,21600,1
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,8,4108,0.6061,0.44511957905336336,nan,1.019998571619977,21600,1
covtype,fdr_svm,full,label_skew,10,100,1,0.01,42,9,3891,0.4841,0.0,nan,1.019998571619977,21600,1
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,0,111,0.5159,0.0,nan,0.9581176867849767,21600,2
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,1,2160,0.4841,0.019410073577053204,nan,0.9581176867849767,21600,2
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,2,11171,0.5159,3.11081677968773,nan,0.9581176867849767,21600,2
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,3,110,0.4841,1.9912909172378948,nan,0.9581176867849767,21600,2
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,4,4214,0.4841,0.045614283318557866,nan,0.9581176867849767,21600,2
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,5,1,0.5159,0.0,nan,0.9581176867849767,21600,2
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,6,302,0.5572,0.12001947380194719,nan,0.9581176867849767,21600,2
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,7,16592,0.5159,0.0002104258520835813,nan,0.9581176867849767,21600,2
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,8,1060,0.5572,0.6840176643359052,nan,0.9581176867849767,21600,2
covtype,fdr_svm,random_kout,dirichlet_0.1,10,100,1,0.01,42,9,4279,0.5572,0.6888252913272016,nan,0.9581176867849767,21600,2
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,0,746,0.5159,0.0,nan,0.6512795659745302,21600,2
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,1,3023,0.5111,0.2688262448978637,nan,0.6512795659745302,21600,2
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,2,6249,0.5654,0.37741711504297987,nan,0.6512795659745302,21600,2
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,3,1084,0.5204,1.2111933318712043,nan,0.6512795659745302,21600,2
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,4,4177,0.5292,0.3225263467992728,nan,0.6512795659745302,21600,2
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,5,301,0.5189,0.8635721947406844,nan,0.6512795659745302,21600,2
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,6,10200,0.5227,0.08748307184283803,nan,0.6512795659745302,21600,2
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,7,4364,0.5159,0.1196505865203223,nan,0.6512795659745302,21600,2
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,8,3745,0.5407,0.7008013198681111,nan,0.6512795659745302,21600,2
covtype,fdr_svm,random_kout,dirichlet_0.3,10,100,1,0.01,42,9,6111,0.5149,0.6639650866472082,nan,0.6512795659745302,21600,2
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,0,4326,0.4847,0.3935681797626332,nan,0.8392582435306627,21600,2
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,1,2902,0.5717,0.6715389102370891,nan,0.8392582435306627,21600,2
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,2,4488,0.5159,0.6228463535662159,nan,0.8392582435306627,21600,2
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,3,793,0.4853,0.41078486659736585,nan,0.8392582435306627,21600,2
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,4,1582,0.6505,0.8905440530211024,nan,0.8392582435306627,21600,2
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,5,3208,0.4849,0.33091584031313936,nan,0.8392582435306627,21600,2
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,6,6003,0.6179,0.6113648364637452,nan,0.8392582435306627,21600,2
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,7,6151,0.5159,0.2750979195992392,nan,0.8392582435306627,21600,2
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,8,3352,0.5159,0.18863665618372713,nan,0.8392582435306627,21600,2
covtype,fdr_svm,random_kout,dirichlet_1.0,10,100,1,0.01,42,9,7195,0.6843,0.7974002439957405,nan,0.8392582435306627,21600,2
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,0,4000,0.6777,0.7301237065585412,nan,0.3390014628488145,21600,2
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,1,4000,0.6773,0.7639855734464552,nan,0.3390014628488145,21600,2
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,2,4000,0.657,0.7183856515558191,nan,0.3390014628488145,21600,2
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,3,4000,0.69,0.751190841661877,nan,0.3390014628488145,21600,2
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,4,4000,0.6723,0.75317453060265,nan,0.3390014628488145,21600,2
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,5,4000,0.6945,0.7265250954765311,nan,0.3390014628488145,21600,2
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,6,4000,0.6802,0.7283274942375965,nan,0.3390014628488145,21600,2
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,7,4000,0.6705,0.72445309532636,nan,0.3390014628488145,21600,2
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,8,4000,0.6886,0.7315172584061705,nan,0.3390014628488145,21600,2
covtype,fdr_svm,random_kout,iid,10,100,1,0.01,42,9,4000,0.6948,0.6900135942388438,nan,0.3390014628488145,21600,2
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,0,4109,0.5159,0.0,nan,0.8759052995861886,21600,2
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,1,3892,0.5929,0.2311080877983738,nan,0.8759052995861886,21600,2
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,2,4109,0.4847,2.343128369115532,nan,0.8759052995861886,21600,2
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,3,3892,0.6359,0.3309536428074454,nan,0.8759052995861886,21600,2
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,4,4108,0.5274,2.1342135155617012,nan,0.8759052995861886,21600,2
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,5,3892,0.4841,0.000452235935758664,nan,0.8759052995861886,21600,2
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,6,4108,0.6075,0.4955321822461964,nan,0.8759052995861886,21600,2
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,7,3891,0.4841,0.0,nan,0.8759052995861886,21600,2
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,8,4108,0.5159,0.0,nan,0.8759052995861886,21600,2
covtype,fdr_svm,random_kout,label_skew,10,100,1,0.01,42,9,3891,0.64,0.5231239806159896,nan,0.8759052995861886,21600,2
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,0,111,0.5739,0.7482980088819441,nan,0.632684898510008,21600,1
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,1,2160,0.4841,0.014215868397416434,nan,0.632684898510008,21600,1
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,2,11171,0.4841,0.00011581587914010621,nan,0.632684898510008,21600,1
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,3,110,0.4841,1.8600389696838056,nan,0.632684898510008,21600,1
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,4,4214,0.4841,0.04100243884004876,nan,0.632684898510008,21600,1
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,5,1,0.5159,0.0,nan,0.632684898510008,21600,1
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,6,302,0.5159,0.001093325934275532,nan,0.632684898510008,21600,1
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,7,16592,0.5159,0.00025201182711775564,nan,0.632684898510008,21600,1
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,8,1060,0.5159,0.7375418927073949,nan,0.632684898510008,21600,1
covtype,fdr_svm,ring,dirichlet_0.1,10,100,1,0.01,42,9,4279,0.5159,0.7556295365919551,nan,0.632684898510008,21600,1
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,0,746,0.5378,1.7052173471581025,nan,0.6711773325993851,21600,1
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,1,3023,0.4841,0.24968138572578957,nan,0.6711773325993851,21600,1
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,2,6249,0.4841,0.0034377885962013862,nan,0.6711773325993851,21600,1
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,3,1084,0.4841,1.506052555061331,nan,0.6711773325993851,21600,1
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,4,4177,0.4841,0.32861363935242677,nan,0.6711773325993851,21600,1
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,5,301,0.5159,0.9181002882824149,nan,0.6711773325993851,21600,1
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,6,10200,0.5159,0.003087415689724616,nan,0.6711773325993851,21600,1
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,7,4364,0.5159,0.09529238836095232,nan,0.6711773325993851,21600,1
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,8,3745,0.5159,1.196463898584415,nan,0.6711773325993851,21600,1
covtype,fdr_svm,ring,dirichlet_0.3,10,100,1,0.01,42,9,6111,0.5466,0.6653081873574846,nan,0.6711773325993851,21600,1
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,0,4326,0.5472,0.4614449265856933,nan,0.5053061564922159,21600,1
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,1,2902,0.5159,0.2823809159306038,nan,0.5053061564922159,21600,1
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,2,4488,0.5159,0.6167048980531841,nan,0.5053061564922159,21600,1
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,3,793,0.6312,0.7564667426870296,nan,0.5053061564922159,21600,1
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,4,1582,0.5362,0.4485741355087267,nan,0.5053061564922159,21600,1
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,5,3208,0.5391,0.3481571206070291,nan,0.5053061564922159,21600,1
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,6,6003,0.5413,0.653755075369654,nan,0.5053061564922159,21600,1
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,7,6151,0.5172,0.4241581994786738,nan,0.5053061564922159,21600,1
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,8,3352,0.5159,0.15097708703397972,nan,0.5053061564922159,21600,1
covtype,fdr_svm,ring,dirichlet_1.0,10,100,1,0.01,42,9,7195,0.6422,0.7672873966335696,nan,0.5053061564922159,21600,1
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,0,4000,0.6893,0.7361404410834872,nan,0.2015450654125234,21600,1
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,1,4000,0.6972,0.7584518400128553,nan,0.2015450654125234,21600,1
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,2,4000,0.6894,0.7350960040983125,nan,0.2015450654125234,21600,1
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,3,4000,0.6706,0.7561987473296901,nan,0.2015450654125234,21600,1
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,4,4000,0.6822,0.7264603047280923,nan,0.2015450654125234,21600,1
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,5,4000,0.6675,0.7394736043267935,nan,0.2015450654125234,21600,1
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,6,4000,0.6804,0.7265029260588224,nan,0.2015450654125234,21600,1
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,7,4000,0.6955,0.7352840184446623,nan,0.2015450654125234,21600,1
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,8,4000,0.6871,0.7299047416246354,nan,0.2015450654125234,21600,1
covtype,fdr_svm,ring,iid,10,100,1,0.01,42,9,4000,0.6701,0.7036773141289278,nan,0.2015450654125234,21600,1
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,0,4109,0.5893,1.4379380077307518,nan,0.5593141688200866,21600,1
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,1,3892,0.6529,0.5005799335365286,nan,0.5593141688200866,21600,1
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,2,4109,0.5159,0.0,nan,0.5593141688200866,21600,1
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,3,3892,0.5357,1.7782786131478614,nan,0.5593141688200866,21600,1
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,4,4108,0.6716,0.5989810572335676,nan,0.5593141688200866,21600,1
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,5,3892,0.6602,0.46460452580205597,nan,0.5593141688200866,21600,1
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,6,4108,0.5159,1.445687339090593e-05,nan,0.5593141688200866,21600,1
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,7,3891,0.6625,0.48426298106193416,nan,0.5593141688200866,21600,1
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,8,4108,0.6342,0.7495456977268159,nan,0.5593141688200866,21600,1
covtype,fdr_svm,ring,label_skew,10,100,1,0.01,42,9,3891,0.6603,0.49431149333995,nan,0.5593141688200866,21600,1
covtype,fedavg_svm,full,dirichlet_0.1,10,100,1,0.01,42,0,111,0.5159,0.0,nan,3.488838674175485,21600,1
covtype,fedavg_svm,full,dirichlet_0.1,10,100,1,0.01,42,1,2160,0.4841,0.03288551868229636,nan,3.488838674175485,21600,1
covtype,fedavg_svm,full,dirichlet_0.1,10,100,1,0.01,42,2,11171,0.4841,0.0,nan,3.488838674175485,21600,1
covtype,fedavg_svm,full,dirichlet_0.1,10,100,1,0.01,42,3,110,0.5159,0.22078130044169958,nan,3.488838674175485,21600,1
covtype,fedavg_svm,full,dirichlet_0.1,10,100,1,0.01,42,4,4214,0.4841,0.08783256929144742,nan,3.488838674175485,21600,1
covtype,fedavg_svm,full,dirichlet_0.1,10,100,1,0.01,42,5,1,0.5159,0.0,nan,3.488838674175485,21600,1
covtype,fedavg_svm,full,dirichlet_0.1,10,100,1,0.01,42,6,302,0.5159,0.0,nan,3.488838674175485,21600,1
covtype,fedavg_svm,full,dirichlet_0.1,10,100,1,0.01,42,7,16592,0.5159,0.00018388948359015884,nan,3.488838674175485,21600,1
covtype,fedavg_svm,full,dirichlet_0.1,10,100,1,0.01,42,8,1060,0.5337,1.2476171674322285,nan,3.488838674175485,21600,1
covtype,fedavg_svm,full,dirichlet_0.1,10,100,1,0.01,42,9,4279,0.5159,1.9958194842384065,nan,3.488838674175485,21600,1
covtype,fedavg_svm,full,dirichlet_0.3,10,100,1,0.01,42,0,746,0.5159,0.0,nan,4.853616638606701,21600,1
covtype,fedavg_svm,full,dirichlet_0.3,10,100,1,0.01,42,1,3023,0.5502,0.4242842373510478,nan,4.853616638606701,21600,1
covtype,fedavg_svm,full,dirichlet_0.3,10,100,1,0.01,42,2,6249,0.4841,0.0031602669148241883,nan,4.853616638606701,21600,1
covtype,fedavg_svm,full,dirichlet_0.3,10,100,1,0.01,42,3,1084,0.5818,1.1491594982345792,nan,4.853616638606701,21600,1
covtype,fedavg_svm,full,dirichlet_0.3,10,100,1,0.01,42,4,4177,0.506,0.9288422250875807,nan,4.853616638606701,21600,1
covtype,fedavg_svm,full,dirichlet_0.3,10,100,1,0.01,42,5,301,0.577,1.4278525219364107,nan,4.853616638606701,21600,1
covtype,fedavg_svm,full,dirichlet_0.3,10,100,1,0.01,42,6,10200,0.5159,0.005933154805638519,nan,4.853616638606701,21600,1
covtype,fedavg_svm,full,dirichlet_0.3,10,100,1,0.01,42,7,4364,0.5164,0.1571098325529918,nan,4.853616638606701,21600,1
covtype,fedavg_svm,full,dirichlet_0.3,10,100,1,0.01,42,8,3745,0.4984,1.5147879527939618,nan,4.853616638606701,21600,1
covtype,fedavg_svm,full,dirichlet_0.3,10,100,1,0.01,42,9,6111,0.5721,1.2146236933316152,nan,4.853616638606701,21600,1
covtype,fedavg_svm,full,dirichlet_1.0,10,100,1,0.01,42,0,4326,0.5492,0.8346174792441201,nan,5.068377755828292,21600,1
covtype,fedavg_svm,full,dirichlet_1.0,10,100,1,0.01,42,1,2902,0.5159,0.5300503705199723,nan,5.068377755828292,21600,1
covtype,fedavg_svm,full,dirichlet_1.0,10,100,1,0.01,42,2,4488,0.6469,0.6980723607861479,nan,5.068377755828292,21600,1
covtype,fedavg_svm,full,dirichlet_1.0,10,100,1,0.01,42,3,793,0.4878,0.6975914129248407,nan,5.068377755828292,21600,1
covtype,fedavg_svm,full,dirichlet_1.0,10,100,1,0.01,42,4,1582,0.5833,1.1383530323931912,nan,5.068377755828292,21600,1
covtype,fedavg_svm,full,dirichlet_1.0,10,100,1,0.01,42,5,3208,0.4854,0.8666069038310545,nan,5.068377755828292,21600,1
covtype,fedavg_svm,full,dirichlet_1.0,10,100,1,0.01,42,6,6003,0.5065,1.2880431081997739,nan,5.068377755828292,21600,1
covtype,fedavg_svm,full,dirichlet_1.0,10,100,1,0.01,42,7,6151,0.5159,0.6696574630120093,nan,5.068377755828292,21600,1
covtype,fedavg_svm,full,dirichlet_1.0,10,100,1,0.01,42,8,3352,0.5159,0.3682847012420969,nan,5.068377755828292,21600,1
covtype,fedavg_svm,full,dirichlet_1.0,10,100,1,0.01,42,9,7195,0.5565,1.0397416317182535,nan,5.068377755828292,21600,1
covtype,fedavg_svm,full,iid,10,100,1,0.01,42,0,4000,0.6111,1.2030541982265857,nan,6.216170494827925,21600,1
covtype,fedavg_svm,full,iid,10,100,1,0.01,42,1,4000,0.5676,1.6125419811251844,nan,6.216170494827925,21600,1
covtype,fedavg_svm,full,iid,10,100,1,0.01,42,2,4000,0.5167,1.457109800025684,nan,6.216170494827925,21600,1
covtype,fedavg_svm,full,iid,10,100,1,0.01,42,3,4000,0.5537,1.092493002343451,nan,6.216170494827925,21600,1
covtype,fedavg_svm,full,iid,10,100,1,0.01,42,4,4000,0.6165,1.442514921009183,nan,6.216170494827925,21600,1
covtype,fedavg_svm,full,iid,10,100,1,0.01,42,5,4000,0.4914,2.1039409480905706,nan,6.216170494827925,21600,1
covtype,fedavg_svm,full,iid,10,100,1,0.01,42,6,4000,0.5338,1.3037234518690817,nan,6.216170494827925,21600,1
covtype,fedavg_svm,full,iid,10,100,1,0.01,42,7,4000,0.5218,1.224842774476533,nan,6.216170494827925,21600,1
covtype,fedavg_svm,full,iid,10,100,1,0.01,42,8,4000,0.559,1.837039271250029,nan,6.216170494827925,21600,1
covtype,fedavg_svm,full,iid,10,100,1,0.01,42,9,4000,0.5559,1.384188346537209,nan,6.216170494827925,21600,1
covtype,fedavg_svm,full,label_skew,10,100,1,0.01,42,0,4109,0.5159,0.0,nan,2.2033945778117676,21600,1
covtype,fedavg_svm,full,label_skew,10,100,1,0.01,42,1,3892,0.4841,0.0,nan,2.2033945778117676,21600,1
